estacion,fechahora,370nm ng/m3 (ng/m3),BBP (%),CO (ppm),Dir Viento (Grados),Dir Viento 10M (Grados),HR (%),HR_2m (%),Humedad Inter (%),NO (ppb),NO2 (ppb),NOX (ppb),OZONO (ppb),PM10 (µg/m3),PM25 (µg/m3),Precipitacion (mm),Presion Baro (mmHg),Rad Solar (W/M²),SO2 (ppb),SO2 Envea (ppb),Tempe Inter (°C),Temperatura (°C),Temperatura 20M (°C),Temperatura 8M (°C),Vel Viento (m/s),Vel Viento 10M (m/s),eBC (µg/m3)
Bolivia,2025-10-05 00:00:00,,,0.55,44.0,,84.0,,,5.4,16.7,22.1,5.5,29.0,6.3,0.0,565.0,0.0,,1.0,,13.1,,,1.4,,
Bolivia,2025-10-05 01:00:00,,,0.57,2.0,,85.0,,,4.3,15.4,19.7,4.6,26.8,6.0,0.0,565.0,0.0,,0.9,,12.4,,,1.3,,
Bolivia,2025-10-05 02:00:00,,,0.54,54.0,,83.0,,,12.1,20.6,32.7,5.3,19.7,5.7,0.0,565.0,0.0,,0.9,,12.6,,,1.3,,
Bolivia,2025-10-05 03:00:00,,,0.54,77.0,,86.0,,,7.0,17.6,24.7,3.0,17.2,7.0,0.0,565.0,0.0,,1.5,,12.2,,,1.3,,
Bolivia,2025-10-05 04:00:00,,,0.59,334.0,,86.0,,,7.5,16.6,24.2,2.4,17.3,7.0,0.0,565.0,0.0,,1.0,,11.7,,,1.0,,
Bolivia,2025-10-05 05:00:00,,,0.58,62.0,,86.0,,,19.0,23.1,42.2,2.2,18.3,7.8,0.0,565.0,2.0,,2.3,,11.9,,,2.0,,
Bolivia,2025-10-05 06:00:00,,,0.59,71.0,,85.0,,,23.7,24.0,47.7,2.9,22.2,7.1,0.0,566.0,59.0,,1.9,,12.1,,,1.8,,
Bolivia,2025-10-05 07:00:00,,,0.57,81.0,,79.0,,,13.6,18.9,32.5,6.7,22.9,7.2,0.0,566.0,297.0,,0.6,,13.8,,,1.8,,
Bolivia,2025-10-05 08:00:00,,,0.41,119.0,,68.0,,,1.8,9.4,11.2,17.0,30.1,10.8,0.0,566.0,666.0,,0.2,,16.1,,,2.3,,
Bolivia,2025-10-05 09:00:00,,,0.35,133.0,,65.0,,,0.9,6.1,7.1,21.9,22.1,8.3,0.0,567.0,391.0,,0.4,,16.8,,,2.7,,
Bolivia,2025-10-05 10:00:00,,,0.34,118.0,,65.0,,,1.2,6.2,7.4,22.9,16.4,6.0,0.0,566.0,411.0,,0.7,,16.9,,,3.0,,
Bolivia,2025-10-05 11:00:00,,,0.36,135.0,,65.0,,,0.9,6.1,7.0,23.2,12.4,5.7,0.0,566.0,479.0,,1.1,,17.0,,,2.9,,
Bolivia,2025-10-05 12:00:00,,,0.36,123.0,,63.0,,,0.9,5.9,6.9,23.8,11.0,9.8,0.0,565.0,420.0,,1.2,,17.4,,,2.9,,
Bolivia,2025-10-05 13:00:00,,,0.37,153.0,,67.0,,,0.8,5.4,6.2,23.5,15.3,11.6,0.0,565.0,528.0,,1.4,,16.9,,,3.2,,
Bolivia,2025-10-05 14:00:00,,,0.38,142.0,,63.0,,,0.8,5.5,6.4,23.3,12.5,8.9,0.0,564.0,484.0,,1.6,,18.0,,,3.0,,
Bolivia,2025-10-05 15:00:00,,,0.36,134.0,,61.0,,,0.8,5.3,6.1,23.2,10.4,7.2,0.0,564.0,522.0,,1.8,,18.2,,,3.0,,
Bolivia,2025-10-05 16:00:00,,,0.36,123.0,,61.0,,,0.6,5.1,5.8,22.4,16.6,5.6,0.0,564.0,141.0,,1.9,,17.9,,,2.7,,
Bolivia,2025-10-05 17:00:00,,,0.4,129.0,,64.0,,,0.6,6.9,7.6,18.5,12.1,4.3,0.0,564.0,26.0,,1.9,,16.8,,,1.5,,
Bolivia,2025-10-05 18:00:00,,,0.5,115.0,,68.0,,,0.6,9.3,10.0,15.0,8.3,3.1,0.0,564.0,0.0,,2.0,,15.9,,,1.8,,
Bolivia,2025-10-05 19:00:00,,,0.64,78.0,,72.0,,,2.1,14.0,16.1,12.2,5.6,2.4,0.0,565.0,0.0,,1.8,,15.2,,,1.2,,
Bolivia,2025-10-05 20:00:00,,,0.79,100.0,,77.0,,,2.5,19.2,21.8,5.7,4.4,1.8,0.0,565.0,0.0,,1.8,,14.1,,,1.1,,
Bolivia,2025-10-05 21:00:00,,,0.89,100.0,,80.0,,,6.3,21.6,27.9,3.9,10.4,1.5,0.0,565.0,0.0,,1.8,,13.5,,,1.2,,
Bolivia,2025-10-05 22:00:00,,,0.81,56.0,,83.0,,,9.4,22.0,31.4,4.1,13.8,2.0,0.0,566.0,0.0,,3.3,,12.2,,,1.5,,
Bolivia,2025-10-05 23:00:00,,,0.7,352.0,,85.0,,,5.3,20.2,25.5,3.4,21.9,6.6,0.0,565.0,0.0,,3.1,,11.5,,,1.2,,
Bolivia,2025-10-06 00:00:00,,,0.65,354.0,,88.0,,,5.8,19.0,24.8,3.0,31.1,5.8,0.0,565.0,0.0,,3.1,,10.7,,,1.1,,
Bolivia,2025-10-06 01:00:00,,,0.5,89.0,,88.0,,,5.2,16.8,22.0,5.2,29.0,5.1,0.0,565.0,0.0,,2.7,,10.9,,,1.1,,
Bolivia,2025-10-06 02:00:00,,,0.51,348.0,,90.0,,,3.6,16.6,20.3,3.3,26.0,4.9,0.0,564.0,0.0,,2.9,,10.1,,,0.9,,
Bolivia,2025-10-06 03:00:00,,,0.53,73.0,,92.0,,,7.0,19.9,27.0,1.6,23.0,6.6,0.0,564.0,0.0,,3.8,,9.9,,,1.0,,
Bolivia,2025-10-06 04:00:00,,,0.7,26.0,,90.0,,,21.4,23.9,45.3,0.8,32.6,6.3,0.0,564.0,0.0,,7.6,,10.0,,,0.9,,
Bolivia,2025-10-06 05:00:00,,,0.84,54.0,,91.0,,,45.2,32.0,77.3,0.6,33.9,6.3,0.0,565.0,5.0,,4.0,,9.3,,,1.7,,
Bolivia,2025-10-06 06:00:00,,,0.77,26.0,,94.0,,,29.4,23.9,53.4,1.6,45.7,9.4,0.0,565.0,72.0,,3.4,,8.3,,,1.6,,
Bolivia,2025-10-06 07:00:00,,,0.75,66.0,,97.0,,,26.8,21.6,48.4,2.8,42.5,13.8,0.0,566.0,214.0,,3.4,,9.0,,,1.2,,
Bolivia,2025-10-06 08:00:00,,,0.72,96.0,,80.0,,,17.9,19.4,37.3,8.1,38.5,14.8,0.0,566.0,666.0,,2.2,,13.8,,,0.9,,
Bolivia,2025-10-06 09:00:00,,,0.67,276.0,,67.0,,,6.9,18.4,25.4,12.8,38.4,22.6,0.0,566.0,531.0,,0.8,,16.4,,,1.0,,
Bolivia,2025-10-06 10:00:00,,,0.56,238.0,,62.0,,,4.1,16.3,20.5,16.0,31.9,17.2,0.0,566.0,529.0,,1.4,,17.6,,,1.1,,
Bolivia,2025-10-06 11:00:00,,,0.57,22.0,,62.0,,,7.5,18.9,26.4,15.7,28.9,18.3,0.3,565.0,288.0,,1.0,,17.6,,,1.5,,
Bolivia,2025-10-06 12:00:00,,,0.56,51.0,,57.0,,,19.5,28.4,48.0,14.1,24.9,20.4,0.0,565.0,817.0,,0.6,,18.7,,,2.0,,
Bolivia,2025-10-06 13:00:00,,,0.49,275.0,,57.0,,,5.1,19.3,24.4,18.5,21.4,15.4,0.0,564.0,369.0,,0.6,,19.0,,,1.7,,
Bolivia,2025-10-06 14:00:00,,,0.79,254.0,,63.0,,,2.1,17.9,20.0,21.3,25.3,12.5,0.0,563.0,151.0,,1.0,,18.5,,,1.4,,
Bolivia,2025-10-06 15:00:00,,,0.78,260.0,,78.0,,,3.0,21.5,24.5,20.1,31.6,15.4,0.0,563.0,153.0,,1.6,,16.8,,,2.1,,
Bolivia,2025-10-06 16:00:00,,,0.73,277.0,,80.0,,,2.7,21.2,24.0,20.6,36.4,12.9,0.0,563.0,150.0,,1.6,,16.5,,,2.2,,
Bolivia,2025-10-06 17:00:00,,,1.02,277.0,,81.0,,,4.5,27.1,31.6,16.7,47.5,17.3,0.0,564.0,34.0,,2.0,,15.6,,,1.7,,
Bolivia,2025-10-06 18:00:00,,,1.55,250.0,,83.0,,,4.5,32.0,36.6,5.8,55.4,12.8,0.0,564.0,0.0,,2.1,,15.0,,,1.0,,
Bolivia,2025-10-06 19:00:00,,,1.51,270.0,,87.0,,,,,,2.5,65.8,17.3,0.0,565.0,0.0,,1.9,,14.1,,,0.5,,
Bolivia,2025-10-06 20:00:00,,,1.77,346.0,,88.0,,,,,,0.9,63.1,23.6,0.0,565.0,0.0,,1.9,,13.9,,,0.6,,
Bolivia,2025-10-06 21:00:00,,,1.58,13.0,,84.0,,,,,,1.0,83.1,33.6,0.0,565.0,0.0,,1.2,,13.7,,,1.1,,
Bolivia,2025-10-06 22:00:00,,,0.91,51.0,,81.0,,,,,,1.7,90.4,28.8,0.0,566.0,0.0,,2.3,,13.5,,,1.4,,
Bolivia,2025-10-06 23:00:00,,,0.71,10.0,,83.0,,,,,,1.4,72.8,21.0,0.0,565.0,0.0,,3.4,,12.9,,,1.5,,
Bolivia,2025-10-07 00:00:00,,,0.58,347.0,,84.0,,,,,,2.2,62.9,17.9,0.0,565.0,0.0,,3.1,,12.6,,,1.2,,
Bolivia,2025-10-07 01:00:00,,,0.55,66.0,,87.0,,,,,,2.5,63.4,13.0,1.2,565.0,0.0,,2.6,,12.6,,,2.0,,
Bolivia,2025-10-07 02:00:00,,,0.4,84.0,,86.0,,,,,,9.4,50.5,11.9,1.1,565.0,0.0,,1.7,,11.9,,,2.2,,
Bolivia,2025-10-07 03:00:00,,,0.37,49.0,,88.0,,,,,,10.6,35.1,9.4,0.6,565.0,0.0,,1.7,,10.7,,,1.1,,
Bolivia,2025-10-07 04:00:00,,,0.48,54.0,,89.0,,,,,,6.5,24.8,6.9,0.0,565.0,0.0,,1.6,,10.3,,,1.7,,
Bolivia,2025-10-07 05:00:00,,,0.58,56.0,,89.0,,,,,,4.3,17.9,5.0,0.0,565.0,2.0,,1.5,,10.2,,,1.5,,
Bolivia,2025-10-07 06:00:00,,,0.72,59.0,,88.0,,,,,,2.7,13.8,4.2,0.0,565.0,37.0,,1.6,,10.5,,,1.7,,
Bolivia,2025-10-07 07:00:00,,,0.77,62.0,,84.0,,,0.1,-0.3,-0.1,4.2,10.9,3.5,0.1,565.0,180.0,,1.5,,11.5,,,1.2,,
Bolivia,2025-10-07 08:00:00,,,0.6,331.0,,75.0,,,0.1,-0.2,-0.1,10.8,9.5,2.9,0.0,566.0,469.0,,3.1,,13.8,,,0.9,,
Bolivia,2025-10-07 09:00:00,,,0.56,151.0,,69.0,,,0.1,-0.2,0.0,13.6,15.1,3.2,0.0,566.0,512.0,,3.2,,15.7,,,0.9,,
Bolivia,2025-10-07 10:00:00,,,0.65,55.0,,70.0,,,0.1,-0.3,-0.1,10.5,11.1,6.4,0.0,566.0,344.0,,2.8,,16.2,,,1.9,,
Bolivia,2025-10-07 11:00:00,,,0.59,72.0,,68.0,,,0.4,1.9,2.4,12.8,11.3,6.0,0.0,565.0,282.0,,2.6,,16.9,,,1.9,,
Bolivia,2025-10-07 12:00:00,,,0.44,11.0,,65.0,,,4.7,17.2,21.9,14.7,14.0,6.3,0.0,565.0,133.0,,2.0,,17.1,,,1.9,,
Bolivia,2025-10-07 13:00:00,,,0.73,299.0,,78.0,,,11.6,28.9,40.6,8.8,24.2,6.4,0.0,564.0,324.0,,2.2,,15.9,,,2.2,,
Bolivia,2025-10-07 14:00:00,,,0.69,287.0,,72.0,,,5.4,24.3,29.7,14.9,35.4,10.7,0.0,564.0,417.0,,2.3,,17.3,,,1.7,,
Bolivia,2025-10-07 15:00:00,,,0.7,276.0,,72.0,,,6.4,26.6,33.1,12.7,31.6,8.3,0.0,563.0,217.0,,2.3,,17.5,,,1.5,,
Carvajal - Sevillana,2025-10-05 00:00:00,,,0.61,,,,,,,,,,25.0,16.0,0.0,,,0.9,,,14.2,,,,,
Carvajal - Sevillana,2025-10-05 01:00:00,,,0.5,,,,,,,,,,38.0,18.0,0.0,,,0.6,,,14.0,,,,,
Carvajal - Sevillana,2025-10-05 02:00:00,,,0.39,,,,,,,,,,36.0,16.0,0.0,,,1.0,,,14.1,,,,,
Carvajal - Sevillana,2025-10-05 03:00:00,,,0.47,,,,,,,,,,33.0,12.0,0.0,,,0.8,,,13.3,,,,,
Carvajal - Sevillana,2025-10-05 04:00:00,,,0.81,,,,,,,,,,57.0,27.0,0.0,,,0.8,,,13.2,,,,,
Carvajal - Sevillana,2025-10-05 05:00:00,,,1.29,,,,,,,,,,67.0,39.0,0.0,,,1.1,,,13.2,,,,,
Carvajal - Sevillana,2025-10-05 06:00:00,,,1.51,,,,,,,,,,69.0,36.0,0.0,,,2.0,,,13.9,,,,,
Carvajal - Sevillana,2025-10-05 07:00:00,,,1.05,,,,,,,,,,64.0,26.0,0.0,,,2.4,,,15.3,,,,,
Carvajal - Sevillana,2025-10-05 08:00:00,,,0.68,,,,,,,,,,74.0,24.0,0.0,,,1.9,,,16.9,,,,,
Carvajal - Sevillana,2025-10-05 09:00:00,,,0.69,,,,,,,,,,45.0,19.0,0.0,,,3.4,,,17.6,,,,,
Carvajal - Sevillana,2025-10-05 10:00:00,,,0.7,,,,,,,,,,43.0,16.0,0.0,,,0.9,,,18.1,,,,,
Carvajal - Sevillana,2025-10-05 11:00:00,,,0.55,,,,,,,,,,34.0,18.0,0.0,,,0.7,,,19.1,,,,,
Carvajal - Sevillana,2025-10-05 12:00:00,,,0.58,,,,,,,,,,44.0,23.0,0.0,,,0.4,,,19.6,,,,,
Carvajal - Sevillana,2025-10-05 13:00:00,,,0.62,,,,,,,,,,27.0,14.0,0.0,,,0.3,,,19.9,,,,,
Carvajal - Sevillana,2025-10-05 14:00:00,,,0.52,,,,,,,,,,43.0,10.0,0.0,,,0.3,,,20.9,,,,,
Carvajal - Sevillana,2025-10-05 15:00:00,,,0.47,,,,,,,,,,31.0,16.0,0.0,,,0.1,,,20.5,,,,,
Carvajal - Sevillana,2025-10-05 16:00:00,,,0.51,,,,,,,,,,27.0,3.0,0.0,,,0.3,,,19.5,,,,,
Carvajal - Sevillana,2025-10-05 17:00:00,,,0.69,,,,,,,,,,,20.0,0.0,,,0.7,,,17.6,,,,,
Carvajal - Sevillana,2025-10-05 18:00:00,,,1.06,,,,,,,,,,,21.0,0.0,,,0.7,,,16.0,,,,,
Carvajal - Sevillana,2025-10-05 19:00:00,,,1.23,,,,,,,,,,,22.0,0.0,,,1.9,,,15.1,,,,,
Carvajal - Sevillana,2025-10-05 20:00:00,,,1.21,,,,,,,,,,55.0,31.0,0.0,,,0.9,,,14.5,,,,,
Carvajal - Sevillana,2025-10-05 21:00:00,,,1.16,,,,,,,,,,43.0,20.0,0.0,,,0.9,,,13.8,,,,,
Carvajal - Sevillana,2025-10-05 22:00:00,,,0.99,,,,,,,,,,32.0,13.0,0.0,,,0.7,,,13.0,,,,,
Carvajal - Sevillana,2025-10-05 23:00:00,,,1.05,,,,,,,,,,51.0,19.0,0.0,,,1.1,,,12.4,,,,,
Carvajal - Sevillana,2025-10-06 00:00:00,,,1.98,,,,,,,,,,74.0,20.0,0.0,,,0.8,,,11.5,,,,,
Carvajal - Sevillana,2025-10-06 01:00:00,,,1.59,,,,,,,,,,75.0,29.0,0.0,,,0.5,,,11.2,,,,,
Carvajal - Sevillana,2025-10-06 02:00:00,,,0.35,,,,,,,,,,57.0,25.0,0.0,,,1.3,,,10.1,,,,,
Carvajal - Sevillana,2025-10-06 03:00:00,,,0.57,,,,,,,,,,64.0,35.0,0.0,,,1.8,,,10.3,,,,,
Carvajal - Sevillana,2025-10-06 04:00:00,,,0.99,,,,,,,,,,102.0,35.0,0.0,,,2.1,,,9.9,,,,,
Carvajal - Sevillana,2025-10-06 05:00:00,,,2.09,,,,,,,,,,113.0,49.0,0.0,,,2.0,,,9.9,,,,,
Carvajal - Sevillana,2025-10-06 06:00:00,,,2.85,,,,,,,,,,148.0,79.0,0.0,,,5.2,,,11.2,,,,,
Carvajal - Sevillana,2025-10-06 07:00:00,,,2.24,,,,,,,,,,166.0,64.0,0.0,,,8.2,,,13.7,,,,,
Carvajal - Sevillana,2025-10-06 08:00:00,,,1.7,,,,,,,,,,156.0,64.0,0.0,,,13.5,,,16.7,,,,,
Carvajal - Sevillana,2025-10-06 09:00:00,,,0.59,,,,,,,,,,96.0,27.0,0.0,,,4.5,,,19.7,,,,,
Carvajal - Sevillana,2025-10-06 10:00:00,,,0.4,,,,,,,,,,44.0,17.0,0.0,,,3.8,,,20.1,,,,,
Carvajal - Sevillana,2025-10-06 11:00:00,,,1.01,,,,,,,,,,65.0,37.0,0.0,,,6.2,,,19.5,,,,,
Carvajal - Sevillana,2025-10-06 12:00:00,,,0.77,,,,,,,,,,54.0,32.0,0.0,,,6.4,,,20.7,,,,,
Carvajal - Sevillana,2025-10-06 13:00:00,,,0.34,,,,,,,,,,66.0,30.0,0.0,,,2.8,,,21.1,,,,,
Carvajal - Sevillana,2025-10-06 14:00:00,,,0.81,,,,,,,,,,86.0,34.0,0.2,,,2.4,,,19.5,,,,,
Carvajal - Sevillana,2025-10-06 15:00:00,,,1.36,,,,,,,,,,45.0,40.0,0.4,,,1.4,,,16.9,,,,,
Carvajal - Sevillana,2025-10-06 16:00:00,,,1.39,,,,,,,,,,82.0,34.0,0.0,,,2.3,,,17.8,,,,,
Carvajal - Sevillana,2025-10-06 17:00:00,,,1.49,,,,,,,,,,69.0,41.0,0.0,,,0.9,,,16.2,,,,,
Carvajal - Sevillana,2025-10-06 18:00:00,,,2.02,,,,,,,,,,82.0,47.0,0.0,,,1.0,,,15.6,,,,,
Carvajal - Sevillana,2025-10-06 19:00:00,,,2.2,,,,,,,,,,112.0,61.0,0.0,,,1.9,,,15.8,,,,,
Carvajal - Sevillana,2025-10-06 20:00:00,,,1.7,,,,,,,,,,82.0,40.0,0.0,,,1.4,,,15.6,,,,,
Carvajal - Sevillana,2025-10-06 21:00:00,,,1.65,,,,,,,,,,127.0,44.0,0.0,,,1.4,,,15.1,,,,,
Carvajal - Sevillana,2025-10-06 22:00:00,,,1.49,,,,,,,,,,91.0,,0.0,,,2.0,,,14.9,,,,,
Carvajal - Sevillana,2025-10-06 23:00:00,,,3.05,,,,,,,,,,106.0,38.0,0.0,,,0.6,,,13.9,,,,,
Carvajal - Sevillana,2025-10-07 00:00:00,,,1.97,,,,,,,,,,82.0,39.0,0.1,,,0.3,,,13.4,,,,,
Carvajal - Sevillana,2025-10-07 01:00:00,,,1.01,,,,,,,,,,49.0,20.0,0.4,,,0.3,,,13.0,,,,,
Carvajal - Sevillana,2025-10-07 02:00:00,,,0.12,,,,,,,,,,,14.0,0.6,,,0.1,,,12.4,,,,,
Carvajal - Sevillana,2025-10-07 03:00:00,,,0.12,,,,,,,,,,17.0,14.0,0.9,,,0.0,,,11.3,,,,,
Carvajal - Sevillana,2025-10-07 04:00:00,,,0.59,,,,,,,,,,20.0,16.0,0.0,,,0.0,,,11.3,,,,,
Carvajal - Sevillana,2025-10-07 05:00:00,,,1.07,,,,,,,,,,25.0,24.0,0.0,,,0.1,,,11.0,,,,,
Carvajal - Sevillana,2025-10-07 06:00:00,,,0.89,,,,,,,,,,26.0,19.0,0.0,,,0.2,,,11.6,,,,,
Carvajal - Sevillana,2025-10-07 07:00:00,,,1.89,,,,,,,,,,87.0,37.0,0.0,,,1.3,,,13.3,,,,,
Carvajal - Sevillana,2025-10-07 08:00:00,,,1.49,,,,,,,,,,135.0,40.0,0.0,,,5.2,,,16.0,,,,,
Carvajal - Sevillana,2025-10-07 09:00:00,,,0.89,,,,,,,,,,74.0,31.0,0.0,,,22.8,,,16.9,,,,,
Carvajal - Sevillana,2025-10-07 10:00:00,,,0.89,,,,,,,,,,79.0,35.0,0.0,,,3.5,,,18.4,,,,,
Carvajal - Sevillana,2025-10-07 11:00:00,,,0.79,,,,,,,,,,86.0,28.0,0.0,,,2.0,,,19.5,,,,,
Carvajal - Sevillana,2025-10-07 12:00:00,,,0.72,,,,,,,,,,69.0,24.0,0.0,,,2.3,,,20.2,,,,,
Carvajal - Sevillana,2025-10-07 13:00:00,,,0.58,,,,,,,,,,56.0,32.0,0.0,,,1.5,,,21.4,,,,,
Carvajal - Sevillana,2025-10-07 14:00:00,,,0.63,,,,,,,,,,70.0,20.0,0.0,,,2.7,,,21.1,,,,,
Carvajal - Sevillana,2025-10-07 15:00:00,,,0.73,,,,,,,,,,57.0,23.0,0.0,,,2.1,,,20.0,,,,,
Centro de Alto Rendimiento,2025-10-05 00:00:00,,6.8,0.4,105.0,,76.0,,,4.0,14.6,18.7,17.0,8.8,7.6,0.1,565.0,0.0,0.9,,,10.6,,,0.5,,1.7
Centro de Alto Rendimiento,2025-10-05 01:00:00,,6.4,0.41,342.0,,76.0,,,3.0,15.9,18.9,16.4,7.2,6.9,0.0,565.0,0.0,0.0,,,10.3,,,0.3,,1.4
Centro de Alto Rendimiento,2025-10-05 02:00:00,,6.2,0.37,350.0,,78.0,,,5.4,14.2,19.6,13.7,9.9,6.3,0.0,565.0,0.0,0.1,,,10.6,,,0.5,,1.3
Centro de Alto Rendimiento,2025-10-05 03:00:00,,6.0,0.19,48.0,,78.0,,,1.7,7.1,8.8,12.8,12.2,5.4,0.0,565.0,0.0,0.1,,,10.6,,,0.3,,0.6
Centro de Alto Rendimiento,2025-10-05 04:00:00,,6.3,0.25,321.0,,81.0,,,4.9,10.0,14.9,6.8,9.2,4.6,0.0,565.0,0.0,0.1,,,9.8,,,0.2,,0.8
Centro de Alto Rendimiento,2025-10-05 05:00:00,,5.3,0.31,32.0,,84.0,,,8.7,13.5,22.2,1.8,7.2,4.4,0.0,565.0,1.0,0.1,,,9.2,,,0.7,,2.0
Centro de Alto Rendimiento,2025-10-05 06:00:00,,6.5,0.33,45.0,,76.0,,,6.0,12.1,18.1,7.2,5.8,4.1,0.0,566.0,35.0,0.2,,,10.9,,,1.0,,2.0
Centro de Alto Rendimiento,2025-10-05 07:00:00,,8.6,0.28,104.0,,55.0,,,5.5,7.0,12.5,22.4,4.9,3.8,0.0,566.0,352.0,0.3,,,15.6,,,1.0,,1.5
Centro de Alto Rendimiento,2025-10-05 08:00:00,,4.7,0.13,111.0,,50.0,,,1.7,1.1,2.8,35.7,8.0,3.7,0.0,566.0,357.0,0.2,,,16.7,,,1.4,,0.4
Centro de Alto Rendimiento,2025-10-05 09:00:00,,13.0,0.13,117.0,,51.0,,,1.5,0.8,2.4,34.7,6.7,3.6,0.0,566.0,305.0,0.2,,,16.2,,,2.0,,0.3
Centro de Alto Rendimiento,2025-10-05 10:00:00,,14.6,0.14,155.0,,50.0,,,1.5,1.4,3.0,36.4,9.4,4.0,0.0,566.0,215.0,0.3,,,16.4,,,1.3,,0.3
Centro de Alto Rendimiento,2025-10-05 11:00:00,,19.8,0.14,145.0,,54.0,,,1.5,1.2,2.8,27.0,7.8,3.9,0.2,566.0,275.0,0.3,,,16.0,,,1.4,,0.3
Centro de Alto Rendimiento,2025-10-05 12:00:00,,40.4,0.14,127.0,,53.0,,,1.5,0.9,2.5,39.3,6.6,4.0,0.1,566.0,433.0,0.6,,,16.7,,,1.5,,0.4
Centro de Alto Rendimiento,2025-10-05 13:00:00,,7.9,0.16,89.0,,56.0,,,1.8,1.5,3.4,26.6,10.7,4.0,0.1,565.0,540.0,0.7,,,16.6,,,0.4,,0.4
Centro de Alto Rendimiento,2025-10-05 14:00:00,,16.7,0.17,115.0,,53.0,,,1.9,1.8,3.8,26.4,7.9,4.2,0.0,564.0,233.0,0.8,,,16.7,,,2.3,,0.6
Centro de Alto Rendimiento,2025-10-05 15:00:00,,16.7,0.12,121.0,,48.0,,,1.5,0.6,2.1,25.4,5.9,4.2,0.0,564.0,378.0,0.8,,,17.5,,,1.9,,0.2
Centro de Alto Rendimiento,2025-10-05 16:00:00,,13.3,0.13,129.0,,51.0,,,1.3,1.2,2.5,30.6,5.1,4.2,0.0,564.0,92.0,0.7,,,15.9,,,1.7,,0.3
Centro de Alto Rendimiento,2025-10-05 17:00:00,,15.0,0.17,156.0,,57.0,,,1.2,3.3,4.5,29.6,,4.1,0.0,564.0,19.0,0.8,,,14.1,,,1.5,,0.4
Centro de Alto Rendimiento,2025-10-05 18:00:00,,13.4,0.18,171.0,,61.0,,,1.0,4.7,5.8,26.1,,4.0,0.0,564.0,0.0,0.9,,,12.7,,,0.9,,0.5
Centro de Alto Rendimiento,2025-10-05 19:00:00,,17.0,0.36,357.0,,72.0,,,1.4,12.3,13.7,2.5,,3.9,0.0,565.0,0.0,0.9,,,10.2,,,0.1,,0.9
Centro de Alto Rendimiento,2025-10-05 20:00:00,,16.9,0.59,200.0,,79.0,,,8.8,17.2,26.1,3.4,,3.7,0.0,565.0,0.0,0.9,,,9.0,,,0.1,,2.1
Centro de Alto Rendimiento,2025-10-05 21:00:00,,10.4,0.67,355.0,,82.0,,,11.4,18.9,30.3,,,3.6,0.0,565.0,0.0,0.9,,,8.0,,,0.2,,2.6
Centro de Alto Rendimiento,2025-10-05 22:00:00,,10.6,1.73,307.0,,85.0,,,53.8,19.7,73.6,,,3.6,0.0,566.0,0.0,0.8,,,7.8,,,0.3,,3.7
Centro de Alto Rendimiento,2025-10-05 23:00:00,,10.4,1.64,329.0,,85.0,,,49.4,17.7,67.1,,11.6,7.1,0.0,565.0,0.0,1.3,,,7.5,,,0.3,,7.0
Centro de Alto Rendimiento,2025-10-06 00:00:00,,12.6,1.12,288.0,,86.0,,,41.4,16.1,57.5,,14.0,5.4,0.0,565.0,0.0,0.4,,,7.3,,,0.3,,5.4
Centro de Alto Rendimiento,2025-10-06 01:00:00,,8.3,1.0,252.0,,87.0,,,41.5,13.5,55.1,,19.5,6.1,0.0,565.0,0.0,0.0,,,6.7,,,0.2,,6.0
Centro de Alto Rendimiento,2025-10-06 02:00:00,,8.8,0.66,283.0,,87.0,,,29.1,11.6,40.7,,24.7,4.6,0.1,564.0,0.0,,,,6.5,,,0.1,,4.5
Centro de Alto Rendimiento,2025-10-06 03:00:00,,10.4,0.51,258.0,,87.0,,,22.5,10.2,32.7,,19.2,4.4,0.0,564.0,0.0,,,,6.3,,,0.2,,3.5
Centro de Alto Rendimiento,2025-10-06 04:00:00,,11.6,0.44,279.0,,88.0,,,24.0,9.0,33.0,1.9,20.9,7.1,0.0,564.0,0.0,,,,6.2,,,0.3,,3.6
Centro de Alto Rendimiento,2025-10-06 05:00:00,,9.1,0.4,8.0,,88.0,,,26.2,8.2,34.4,9.5,21.2,8.6,0.0,565.0,4.0,,,,6.2,,,0.3,,4.3
Centro de Alto Rendimiento,2025-10-06 06:00:00,,2.7,0.69,4.0,,88.0,,,47.1,9.6,56.8,6.5,19.4,9.7,0.0,565.0,92.0,,,,8.0,,,0.6,,9.6
Centro de Alto Rendimiento,2025-10-06 07:00:00,,2.4,0.75,8.0,,84.0,,,37.2,16.0,53.2,5.1,24.0,17.9,0.0,566.0,210.0,,,,11.0,,,0.8,,7.9
Centro de Alto Rendimiento,2025-10-06 08:00:00,,5.3,1.08,335.0,,58.0,,,,,,,29.3,26.1,0.0,566.0,358.0,,,,15.4,,,0.8,,10.1
Centro de Alto Rendimiento,2025-10-06 09:00:00,,1.7,0.88,6.0,,50.0,,,,,,,36.7,21.9,0.0,566.0,370.0,,,,16.7,,,1.2,,8.7
Centro de Alto Rendimiento,2025-10-06 10:00:00,,3.5,,9.0,,47.0,,,,,,,50.5,24.6,0.0,566.0,307.0,,,,17.5,,,1.0,,5.8
Centro de Alto Rendimiento,2025-10-06 13:00:00,,7.2,0.25,288.0,,41.0,,,5.3,10.1,15.4,,29.5,15.0,0.0,564.0,457.0,,,,19.3,,,1.6,,3.0
